"customer_id","region","age","income_k","tenure_months","contract_type","payment_method","auto_pay","promo_eligible","primary_channel","brand_loyalty","deal_seeking","eco_consciousness","innovation_orientation","avg_usage_minutes","num_support_tickets","satisfaction_score","monthly_fee","email_click_rate","promo_response_rate","online_visits","num_transactions_12m","avg_order_value","total_spend_12m","recency_days","loyalty_tier","churn_probability_true","churned","margin_per_month","retention_rate","discount_rate_monthly","acq_cost","clv_gross","clv_net","segment"
"C00955","Midwest",70,97.3,29,"Annual","PayPal",1,0,"Social",5.01,3.37,3.34,3.26,192,3,6.1,43.74,0.058,0.298,4,2,149.73,264.35,180,"Silver",0.7652,0,24.93,0.55,0.01,33.96,29.81,-4.15,1
"C00956","Midwest",52,85.4,29,"Quarterly","Bank Transfer",1,0,"Direct",4.06,4.28,5.28,4.18,432,0,8.6,44.66,0.258,0.141,6,3,121.45,331.82,46,"Silver",0.15,0,22.58,0.872,0.01,8.76,142.68,133.92,3
"C00957","South",23,96.4,1,"Monthly","PayPal",1,0,"Social",5.9,4.34,5.99,2.9,297,0,8.3,51.42,0.26,0.056,8,9,125.06,1269.7,76,"Gold",0.4707,0,31.59,0.6,0.01,31.6,46.23,14.63,4
"C00958","Northeast",23,76.1,11,"Monthly","Debit Card",1,1,"Search",5.95,3.19,5.18,3.37,338,0,8.4,46.4,0.218,0.214,4,4,69.33,277.95,19,"Bronze",0.4614,1,28.75,0.608,0.01,44.63,43.48,-1.15,3
"C00959","Northeast",43,44.8,17,"Monthly","Credit Card",1,1,"Email",5.92,2.98,4.51,5.05,424,0,8.8,44.28,0.23,0.214,9,4,127.14,501.46,22,"Silver",0.3769,0,22.23,0.68,0.01,18.34,45.81,27.47,3
"C00960","South",44,107.6,12,"Monthly","PayPal",0,1,"Email",4.75,3.45,4.74,3.83,232,1,7.3,42.52,0.219,0.266,5,4,76.3,264.76,0,"Bronze",0.8,1,24.04,0.55,0.01,19.19,28.74,9.55,2
"C00961","Northeast",44,61.5,10,"Quarterly","Bank Transfer",0,0,"SMS",3.91,6.44,5.94,5.18,169,4,5.3,53.01,0.057,0.328,4,1,82.72,72.4,74,"Bronze",0.9747,1,25.28,0.55,0.01,27.15,30.23,3.08,1
"C00962","South",35,51.8,30,"Monthly","Bank Transfer",1,0,"Social",4.91,3.75,4.74,4.73,265,1,7.5,48.68,0.166,0.264,5,2,67.37,142.49,13,"Bronze",0.569,1,25.98,0.55,0.01,34.67,31.06,-3.61,2
"C00963","Midwest",37,73,12,"Quarterly","Credit Card",1,1,"Direct",5.74,5.56,3.26,6.44,233,2,6.9,38.09,0.185,0.469,6,8,73.78,639.28,11,"Silver",0.8612,1,20.17,0.55,0.01,20.22,24.12,3.9,4
"C00964","Midwest",42,52.4,20,"Quarterly","Bank Transfer",1,0,"Direct",5.83,3.68,4.33,4.98,220,1,7.4,42.94,0.171,0.413,3,3,81.11,270.12,1,"Bronze",0.7031,1,22.8,0.55,0.01,5,27.26,22.26,2
"C00965","Midwest",39,66.3,28,"Monthly","Credit Card",1,0,"Direct",4.23,5.18,4.59,5.63,293,2,7,42.57,0.114,0.306,9,2,53.88,107.85,75,"Bronze",0.7236,0,26.64,0.55,0.01,5,31.85,26.85,3
"C00966","Midwest",18,87.6,35,"Monthly","Credit Card",1,1,"SMS",5.05,5.19,2.81,4.84,256,1,7.5,59.15,0.235,0.4,6,3,69.14,196.75,19,"Silver",0.3676,0,29.86,0.688,0.01,32.86,63.8,30.94,2
"C00967","South",35,87.8,8,"Monthly","Credit Card",1,0,"Direct",3.26,5.25,3.59,4.74,167,2,6.3,49.22,0,0.223,4,6,60.89,379.1,86,"Bronze",0.8852,1,26.62,0.55,0.01,9.61,31.83,22.22,1
"C00968","Midwest",29,52.9,8,"Monthly","Credit Card",1,1,"Search",5.78,4.63,5.11,5.68,222,1,7.4,36.54,0.167,0.288,6,5,126.42,654.64,131,"Silver",0.6805,1,21.61,0.55,0.01,43.78,25.84,-17.94,4
"C00969","South",40,64.3,18,"Annual","PayPal",0,0,"SMS",3.84,5.72,1.89,5.14,338,2,7.1,34.33,0.04,0.455,3,5,129.65,557.75,31,"Silver",0.5291,1,16.25,0.55,0.01,29.52,19.43,-10.09,4
"C00970","Midwest",70,108.1,4,"Monthly","PayPal",1,1,"Search",5.56,4.62,2.52,4.63,313,1,7.7,42.08,0.257,0.304,3,4,163.41,739.69,88,"Silver",0.6834,1,21.38,0.55,0.01,44.06,25.56,-18.5,4
"C00971","South",42,91.9,9,"Quarterly","PayPal",1,1,"Email",3.44,6.08,3.71,4.63,116,3,5.6,44.37,0.059,0.079,2,1,86.79,90.5,41,"Bronze",0.8897,1,26.63,0.55,0.01,23.48,31.84,8.36,1
"C00972","West",35,136.1,32,"Annual","Debit Card",1,0,"Email",5.83,2.42,4.29,4.99,293,0,8.3,37.68,0.097,0.16,7,4,100.04,340.91,69,"Silver",0.1411,0,23.41,0.88,0.01,21.69,158.47,136.78,3
"C00973","South",48,111,23,"Annual","Credit Card",0,1,"Direct",5.05,4.58,2.41,3.66,270,2,7,33.67,0.216,0.679,4,4,111.45,507.27,21,"Silver",0.6604,0,17.65,0.55,0.01,17.9,21.1,3.2,4
"C00974","Northeast",43,110,15,"Annual","PayPal",1,1,"Search",3.84,4.51,3.76,3.61,170,1,7,41.65,0.159,0.05,3,3,53.75,183.15,148,"Bronze",0.5152,1,24.62,0.562,0.01,44.96,30.88,-14.08,2
"C00975","Northeast",43,39.1,21,"Monthly","Credit Card",0,1,"SMS",5.46,3.17,5.17,5.97,252,1,7.5,46.57,0.126,0.263,3,1,53.98,61.2,232,"Bronze",0.744,1,28.73,0.55,0.01,26.39,34.35,7.96,2
"C00976","Midwest",45,99.4,24,"Monthly","PayPal",1,0,"Social",4.05,4.84,3.98,6.45,294,1,7.5,47.36,0.346,0.274,6,4,51.02,227.89,30,"Bronze",0.6113,1,25.23,0.55,0.01,31.52,30.17,-1.35,3
"C00977","South",61,76.5,6,"Monthly","Debit Card",0,1,"Direct",5.52,2.56,4.93,3.38,256,1,7.5,43.57,0.159,0.289,9,3,105.05,285.33,1,"Bronze",0.8048,1,25.55,0.55,0.01,15.14,30.55,15.41,3
"C00978","Northeast",26,62.6,12,"Monthly","Debit Card",0,0,"Search",4.4,3.48,3.25,3.66,230,1,7.3,43.93,0.043,0.424,5,2,55.37,126.59,58,"Bronze",0.8215,1,23.32,0.55,0.01,41.76,27.88,-13.88,2
"C00979","South",43,82.7,34,"Annual","Credit Card",1,1,"SMS",2.81,2,3.01,5.66,252,0,7.7,40.7,0.009,0.059,7,2,117.83,254.18,34,"Silver",0.1427,0,19.68,0.879,0.01,21.48,132.05,110.57,3
"C00980","South",28,104.5,18,"Quarterly","PayPal",0,1,"Email",3.62,5.91,4.83,4.99,453,0,8.6,34.55,0.023,0.399,9,4,79.52,331.51,271,"Silver",0.286,0,19.01,0.757,0.01,7.92,56.88,48.96,3
"C00981","Midwest",44,92,19,"Monthly","Credit Card",0,1,"Email",4.23,3.95,4.31,5.14,325,1,7.6,46.32,0.093,0.093,6,7,90.32,716.2,89,"Silver",0.6454,1,24.99,0.55,0.01,15.47,29.88,14.41,4
"C00982","South",28,53.4,16,"Monthly","Credit Card",0,1,"Direct",6.21,6.58,2.6,5.39,297,0,8.3,52.53,0.152,0.385,12,1,77.91,75.13,112,"Bronze",0.4205,0,27.04,0.643,0.01,11.19,47.38,36.19,3
"C00983","Northeast",33,98.8,4,"Monthly","PayPal",0,0,"Social",5.69,5.08,3.02,4.14,304,1,7.7,50.18,0.263,0.2,3,1,94.01,106.18,75,"Bronze",0.7412,1,26.92,0.55,0.01,44.33,32.19,-12.14,2
"C00984","Northeast",35,60.1,11,"Quarterly","Credit Card",1,0,"Social",6.49,4.69,5.62,4.76,287,1,7.8,40.99,0.205,0.073,12,1,68.55,70.72,25,"Bronze",0.5847,0,22.09,0.55,0.01,33.32,26.41,-6.91,3
"C00985","South",49,84.1,20,"Quarterly","PayPal",1,1,"Social",6.52,3.56,2.88,4.68,397,1,8.2,42.22,0.451,0.261,5,5,116.26,595.13,146,"Silver",0.4568,0,23.78,0.612,0.01,36.7,36.57,-0.13,4
"C00986","South",48,69.5,12,"Annual","Credit Card",1,1,"Direct",4.11,3.05,4.93,3.46,274,1,7.4,36.77,0.037,0.316,6,3,75.66,236.92,27,"Bronze",0.29,1,22.3,0.754,0.01,20.25,65.68,45.43,2
"C00987","South",24,71.9,8,"Annual","Credit Card",1,0,"Search",4.49,4.78,3.37,4.75,275,1,7.5,41.59,0.118,0.284,12,3,94.93,306.5,30,"Bronze",0.6014,0,24.96,0.55,0.01,34.57,29.84,-4.73,3
"C00988","Midwest",39,99.5,9,"Monthly","PayPal",1,1,"Search",4.25,4.12,3.9,5.76,304,2,7,48.12,0.015,0.064,2,1,96.75,95.15,10,"Bronze",0.8662,1,26.29,0.55,0.01,39.7,31.43,-8.27,2
"C00989","Midwest",30,48.9,34,"Monthly","Credit Card",1,1,"SMS",3.96,2.73,4.22,4.03,416,0,8.5,49.67,0.063,0.086,3,0,49.27,0,10,"Bronze",0.2672,0,26.22,0.773,0.01,27.28,85.52,58.24,3
"C00990","West",24,132.5,12,"Monthly","Credit Card",1,1,"Email",2.67,2.53,1.59,4.57,376,0,8.2,47.42,0.031,0.495,9,2,134.97,236.62,0,"Bronze",0.3166,0,28.76,0.731,0.01,32.82,75.35,42.53,3
"C00991","West",36,27,31,"Monthly","Credit Card",1,0,"Direct",4.68,3.15,2.29,4.63,328,3,6.6,44.2,0.209,0.115,5,2,56.52,127.07,52,"Bronze",0.7733,1,24.11,0.55,0.01,5,28.83,23.83,2
"C00992","South",35,61.3,19,"Annual","Credit Card",1,0,"Direct",3.29,6.2,3.99,4.09,335,2,7,36.68,0.155,0.127,5,0,103.14,0,62,"Bronze",0.6863,1,18.98,0.55,0.01,11.3,22.69,11.39,2
"C00993","Midwest",65,88.4,14,"Quarterly","Debit Card",1,1,"Direct",4.66,6.63,3.1,5.14,337,1,7.7,40.96,0.086,0.256,7,4,109.86,493.48,42,"Silver",0.5905,1,22.87,0.55,0.01,15.77,27.34,11.57,4
"C00994","South",43,94.4,10,"Quarterly","Credit Card",0,1,"Direct",7,4.43,5,3.65,333,1,8,44.45,0.248,0.218,5,6,44.29,255.28,187,"Bronze",0.6791,0,20.8,0.55,0.01,17.05,24.87,7.82,3
"C00995","Midwest",23,75.2,23,"Monthly","PayPal",0,1,"Search",4.14,4.36,2.13,5.87,382,1,7.9,40.16,0.159,0.314,5,3,83.78,276.15,65,"Silver",0.5818,0,21.15,0.55,0.01,55.48,25.29,-30.19,3
"C00996","Northeast",32,76.4,28,"Monthly","PayPal",1,0,"Search",4.91,3.83,4.52,5.09,253,3,6.3,46.68,0.217,0.35,6,2,102.96,213.09,12,"Silver",0.9152,1,24.6,0.55,0.01,38.13,29.41,-8.72,1
"C00997","West",49,89.5,25,"Monthly","Credit Card",1,1,"Direct",5.7,3.17,2.39,3.37,370,1,8,48.19,0.328,0.129,9,7,76.27,586.92,19,"Silver",0.3805,1,24.93,0.677,0.01,10.59,50.68,40.09,4
"C00998","Northeast",61,71.5,6,"Monthly","Debit Card",0,1,"Search",5.01,5.71,3.51,6.27,269,2,7,53.66,0.18,0.255,5,2,85.63,162.27,48,"Bronze",0.8368,1,30.27,0.55,0.01,32.23,36.19,3.96,2
"C00999","West",21,117,12,"Quarterly","Debit Card",1,0,"Email",5.02,6.26,2.73,4.58,324,3,6.6,44.58,0.194,0.344,7,5,99.97,562.43,54,"Silver",0.8974,1,26.67,0.55,0.01,18.77,31.89,13.12,4
"C01000","Midwest",18,101.5,12,"Monthly","Credit Card",1,1,"SMS",4.3,3.22,5.99,3.6,355,1,7.8,49.01,0.063,0.289,6,3,77.11,260.77,11,"Bronze",0.5446,1,30.34,0.55,0.01,25.07,36.28,11.21,3
"C01001","Northeast",59,102.4,4,"Quarterly","Credit Card",1,1,"Direct",4.44,4.11,2.43,5.62,329,1,7.7,45.54,0.109,0.309,8,3,103.89,309.32,14,"Bronze",0.5858,1,24.06,0.55,0.01,24.55,28.77,4.22,3
"C01002","South",42,50.9,21,"Annual","Credit Card",0,1,"SMS",3.64,3.71,3.77,4.94,375,0,8.3,39.68,0.171,0.23,8,2,82.01,159.11,16,"Bronze",0.1348,0,21.26,0.885,0.01,32.22,150.52,118.3,3
"C01003","West",28,75.8,23,"Monthly","Debit Card",0,1,"Direct",5.63,3.74,2,2.45,196,2,6.7,47.68,0.188,0.402,0,5,73.16,374.05,178,"Silver",0.6607,1,24.86,0.55,0.01,21.1,29.72,8.62,1
"C01004","South",44,69.6,22,"Quarterly","Debit Card",1,1,"Email",2.78,5.5,5.66,3.82,411,1,7.8,42.29,0.259,0.329,6,5,54.29,247.03,32,"Bronze",0.3487,0,24.34,0.704,0.01,13.83,56,42.17,3
"C01005","West",18,49.8,20,"Monthly","Credit Card",1,1,"SMS",5.77,2.76,4.34,4.71,319,1,7.8,57.86,0.147,0.284,3,5,91.24,455.68,16,"Silver",0.5538,0,28.09,0.55,0.01,24.56,33.59,9.03,4
"C01006","South",38,88.1,13,"Quarterly","PayPal",0,1,"SMS",3.16,4.71,4.05,2.02,245,2,6.6,56.09,0.217,0.133,5,3,25,83.93,72,"Bronze",0.7985,0,30.07,0.55,0.01,24.33,35.95,11.62,2
"C01007","South",42,62.9,9,"Quarterly","PayPal",1,1,"Email",5.76,5,5.52,4.49,358,0,8.5,40.71,0.294,0.175,5,4,89.38,343.06,13,"Bronze",0.3519,0,22.97,0.701,0.01,20.8,52.11,31.31,3
"C01008","West",48,96.4,13,"Annual","Debit Card",1,0,"Email",4.31,4.04,4.06,4.57,515,1,8.4,39.61,0.218,0.45,9,1,89.87,96.23,55,"Bronze",0.3775,1,20.54,0.679,0.01,17.74,42.13,24.39,3
"C01009","Midwest",27,48,19,"Monthly","PayPal",1,1,"Email",3.34,5.18,4.14,3.1,133,0,7.3,46.39,0.419,0.341,3,4,51.91,215.31,65,"Bronze",0.5504,1,24.66,0.55,0.01,24.79,29.48,4.69,2
"C01010","South",39,126.1,32,"Monthly","Credit Card",1,1,"Direct",5.34,4.36,4.04,4.7,205,2,6.7,50.14,0.08,0.582,8,2,57.3,106.4,3,"Bronze",0.6596,1,29.56,0.55,0.01,9.86,35.34,25.48,2
"C01011","Northeast",28,52.9,17,"Monthly","PayPal",1,0,"Email",5.72,5.54,4.52,4.41,489,0,9,55.94,0.122,0.25,5,4,91.36,368.92,18,"Silver",0.3528,1,30.65,0.7,0.01,19.98,69.21,49.23,3
"C01012","West",41,84.1,16,"Monthly","Debit Card",1,1,"Email",4.22,2.53,3.36,3.09,271,1,7.4,37.64,0.063,0.055,6,3,75.46,250.33,23,"Bronze",0.5141,1,23.09,0.563,0.01,26.72,29.08,2.36,2
"C01013","West",28,100.2,4,"Quarterly","PayPal",0,0,"Email",5.49,3.82,3.66,5.41,268,0,8.1,46.04,0.214,0.619,8,3,96.67,294.79,96,"Bronze",0.6451,1,28.6,0.55,0.01,30.92,34.2,3.28,3
"C01014","Northeast",34,62,20,"Annual","Credit Card",0,1,"Search",2.19,4.12,4.79,5.32,284,2,6.7,38.57,0.059,0.347,5,2,32.88,69.64,71,"Bronze",0.6852,1,22.27,0.55,0.01,37.03,26.63,-10.4,2
"C01015","South",27,101.9,33,"Monthly","Credit Card",0,0,"Search",3.25,1.26,4.21,4.08,374,2,7.2,45.32,0.12,0.354,9,3,102.51,332.94,95,"Silver",0.6821,0,24.34,0.55,0.01,45.3,29.1,-16.2,3
"C01016","West",45,43.6,15,"Monthly","Credit Card",0,0,"Search",6.12,3.01,3.77,4.18,469,0,9,41.89,0.094,0.097,10,4,103.28,357.27,96,"Bronze",0.3769,1,26.2,0.68,0.01,44.73,53.99,9.26,3
"C01017","Northeast",47,118.7,14,"Monthly","Credit Card",1,1,"SMS",4.45,3.31,2.36,5.2,190,4,5.5,49.12,0.52,0.395,6,3,91.85,238.45,33,"Bronze",0.9682,1,21.96,0.55,0.01,29.32,26.26,-3.06,1
"C01018","South",35,78.4,13,"Monthly","Debit Card",1,1,"Email",2.65,5.24,5.55,4.18,229,1,7.1,48.69,0.431,0.204,1,2,59.31,104.92,59,"Bronze",0.7502,1,23.68,0.55,0.01,27.8,28.31,0.51,2
"C01019","West",38,61.3,24,"Monthly","Credit Card",1,1,"Search",3.93,3.42,3.17,2.28,207,2,6.6,41.23,0.077,0.455,2,4,87.22,313.61,134,"Silver",0.6483,1,24.22,0.55,0.01,40,28.96,-11.04,1
"C01020","Northeast",22,69.6,4,"Monthly","PayPal",1,1,"Search",3.68,3.3,4.99,4.94,296,0,8,48.56,0.182,0.05,4,2,76.86,168.08,68,"Bronze",0.4581,0,31.66,0.611,0.01,41.55,48.48,6.93,2
"C01021","South",35,100.6,31,"Quarterly","Debit Card",1,1,"Email",4.52,5.1,4.09,3.51,399,0,8.5,45.29,0.159,0.224,14,7,111.35,764.39,29,"Gold",0.2187,1,26.27,0.814,0.01,18.44,109.1,90.66,4
"C01022","Midwest",37,61.6,14,"Monthly","Debit Card",0,1,"Social",4.29,2.42,2.48,3.97,376,0,8.4,53.24,0.103,0.4,6,4,80.78,292.61,12,"Bronze",0.556,0,29.65,0.55,0.01,37.87,35.45,-2.42,3
"C01023","West",67,57,20,"Monthly","Credit Card",0,1,"Email",4.9,1.92,5.28,6,330,2,7.2,49.52,0.18,0.286,9,5,25.32,127.81,10,"Bronze",0.9334,1,26.3,0.55,0.01,22.96,31.45,8.49,3
"C01024","West",26,71.8,25,"Quarterly","Bank Transfer",0,1,"Email",4.62,3.8,4.18,4.25,504,0,9,43.87,0.03,0.024,15,3,25,80.93,34,"Bronze",0.3276,0,25.24,0.722,0.01,15.75,63.28,47.53,3
"C01025","West",54,45,9,"Monthly","PayPal",1,0,"Search",6.2,2.61,5.37,4.4,181,0,7.8,50.08,0.073,0.137,2,5,58.04,258.86,14,"Bronze",0.4526,1,29.86,0.615,0.01,53.14,46.49,-6.65,2
"C01026","Midwest",49,129,16,"Quarterly","PayPal",0,1,"Social",5.17,2.65,3.7,4.96,193,1,7.2,48.97,0.177,0.304,6,4,110.29,420.57,1,"Silver",0.7826,1,28.43,0.55,0.01,24.02,33.99,9.97,4
"C01027","West",41,62.1,14,"Quarterly","Credit Card",1,0,"Email",5.2,4.83,4.67,4.96,405,2,7.5,46.91,0.037,0.428,6,5,69.49,315.59,52,"Bronze",0.7185,0,25.93,0.55,0.01,10.83,31,20.17,3
"C01028","West",57,101.3,7,"Quarterly","Credit Card",1,1,"SMS",5.98,5.16,1.96,3.39,256,1,7.6,48.97,0.179,0.146,5,2,100.74,210.33,116,"Bronze",0.698,0,29,0.55,0.01,25.65,34.67,9.02,2
"C01029","Midwest",42,83.9,28,"Monthly","Credit Card",0,0,"Direct",4.27,5.07,3.35,4.33,135,0,7.4,47.74,0.072,0.102,2,3,67.52,180.49,41,"Silver",0.5475,0,26.87,0.55,0.01,11.01,32.13,21.12,2
"C01030","West",42,50.4,13,"Monthly","Credit Card",0,1,"Direct",3.31,5.42,2.5,4.44,204,0,7.6,51.8,0.144,0.145,3,4,136.96,594.04,20,"Silver",0.7132,1,29.51,0.55,0.01,8.6,35.28,26.68,4
"C01031","Northeast",37,77.8,7,"Annual","Credit Card",1,1,"Direct",6.03,5.57,3.49,4.7,296,2,7.2,39.2,0.171,0.122,2,3,80.59,220.58,99,"Bronze",0.7132,1,23.5,0.55,0.01,17.76,28.1,10.34,2
"C01032","South",51,100,16,"Quarterly","Debit Card",1,1,"Social",4.85,1.86,4.42,4.72,216,2,6.7,40.29,0.354,0.396,4,1,98.21,85.21,62,"Bronze",0.7758,1,20.29,0.55,0.01,39.88,24.26,-15.62,2
"C01033","Midwest",50,72.7,6,"Monthly","Debit Card",1,1,"Search",4.85,4.7,3.23,7,162,3,6,44.18,0.181,0.189,4,3,64.82,218.43,68,"Bronze",0.9288,1,24.25,0.55,0.01,49.5,28.99,-20.51,1
"C01034","Northeast",31,111.4,12,"Monthly","Credit Card",0,1,"SMS",4,3.62,4.85,3.11,199,1,7.1,45.47,0.23,0.268,3,4,76.58,290.99,57,"Bronze",0.7398,1,25.24,0.55,0.01,15.79,30.18,14.39,2
"C01035","Northeast",23,106.6,19,"Monthly","Credit Card",1,0,"Email",4.02,3.38,2.96,5.48,166,2,6.4,55.54,0.049,0.197,4,2,108.2,216.58,78,"Bronze",0.793,1,28.15,0.55,0.01,22.88,33.66,10.78,1
"C01036","South",36,103.7,5,"Monthly","PayPal",0,1,"SMS",5.63,4.82,4.87,5.7,288,1,7.7,39.45,0.223,0.17,5,5,93.11,409.82,100,"Bronze",0.7298,1,19.52,0.55,0.01,26.81,23.34,-3.47,4
"C01037","Midwest",29,65.1,23,"Quarterly","Credit Card",1,1,"Social",5.78,2.3,5.34,4.94,114,0,7.5,41.03,0.196,0.074,2,5,25,124.23,113,"Bronze",0.4238,1,21.31,0.64,0.01,28.96,36.86,7.9,2
"C01038","South",37,47.8,17,"Monthly","PayPal",1,1,"Email",5.56,2.27,5.01,3.68,249,1,7.5,45.75,0.16,0.359,7,1,90.34,82.82,39,"Bronze",0.665,0,27.25,0.55,0.01,18.24,32.58,14.34,2
"C01039","Northeast",52,60.8,25,"Monthly","Credit Card",1,0,"Direct",5.57,4.9,3.52,6.23,327,0,8.4,50.37,0.211,0.175,3,6,103.86,686.79,30,"Silver",0.2636,0,27.31,0.776,0.01,17.81,90.57,72.76,4
"C01040","Midwest",33,83.5,25,"Quarterly","Credit Card",1,1,"Email",5.33,4.74,1.56,1.99,255,2,6.9,43.53,0.327,0.277,2,1,99.41,105.78,7,"Bronze",0.7387,0,24.2,0.55,0.01,26.05,28.93,2.88,2
"C01041","South",38,93.3,12,"Monthly","Credit Card",1,1,"SMS",4.84,4.35,4.54,3.65,329,2,7.2,45.47,0.216,0.186,3,3,116.81,367.6,70,"Bronze",0.7177,1,25.63,0.55,0.01,21.12,30.64,9.52,2
"C01042","West",39,25,12,"Quarterly","PayPal",0,1,"Email",4.51,3.23,3.76,5.69,145,3,5.9,43.12,0.183,0.222,4,5,82.57,447.69,1,"Silver",0.9342,1,24.98,0.55,0.01,11.41,29.87,18.46,1
"C01043","Midwest",47,77.8,21,"Quarterly","Credit Card",0,1,"SMS",6.03,5.02,2.82,3.99,205,1,7.4,38.98,0.174,0.494,2,3,150.8,424.4,115,"Silver",0.6874,1,22.44,0.55,0.01,31.19,26.83,-4.36,4
"C01044","South",18,82.4,8,"Monthly","PayPal",1,1,"Email",4.29,4.95,3.29,6.16,219,7,3.9,43.52,0.229,0.201,5,3,97.76,289.2,32,"Bronze",0.9963,1,24.07,0.55,0.01,18.24,28.78,10.54,1
"C01045","West",31,70.2,8,"Quarterly","Credit Card",1,0,"Email",5.11,4.29,5.48,2.74,304,1,7.7,45.53,0.301,0.124,4,0,25,0,114,"Bronze",0.5744,0,24.76,0.55,0.01,6.67,29.6,22.93,2
"C01046","South",40,114.2,11,"Quarterly","Credit Card",1,1,"SMS",3.82,2.9,2.65,3.18,269,0,7.9,46,0.205,0.163,6,6,95.36,497.97,31,"Silver",0.3209,0,27.49,0.727,0.01,20.56,70.62,50.06,4
"C01047","Midwest",51,89.8,6,"Monthly","PayPal",0,1,"Social",3.97,3.73,4.42,3.82,407,1,7.9,51.22,0.141,0.193,8,4,117.17,444.65,29,"Bronze",0.8274,1,27.19,0.55,0.01,41.8,32.51,-9.29,3
"C01048","Northeast",33,114.7,7,"Monthly","Credit Card",1,0,"Social",4.44,5.12,4.14,4.86,162,0,7.6,51.87,0.22,0.257,5,6,55.67,366.36,29,"Bronze",0.7362,1,31.25,0.55,0.01,27.68,37.36,9.68,2
"C01049","West",18,72,7,"Monthly","PayPal",0,0,"Email",3.82,5.66,3.51,4.16,94,5,4.5,53.06,0.127,0.062,2,8,75.42,621.04,11,"Silver",0.9948,1,28.04,0.55,0.01,18.7,33.53,14.83,1
"C01050","Northeast",45,104.2,13,"Annual","Credit Card",0,0,"Social",5.58,3.84,4.61,3.86,428,0,8.8,45.45,0.282,0.026,5,5,122.95,600.83,0,"Silver",0.2874,0,24.43,0.756,0.01,33.04,72.71,39.67,4
"C01051","West",31,123.8,13,"Quarterly","Credit Card",0,1,"Social",3.22,3.93,5.7,5.96,144,3,5.7,46.01,0.118,0.179,0,1,83.68,95.4,37,"Bronze",0.9578,0,26.72,0.55,0.01,34.78,31.95,-2.83,1
"C01052","South",25,114.7,27,"Monthly","PayPal",1,0,"SMS",4.81,4.02,3.57,6.06,344,0,8.3,53,0.096,0.162,6,4,91.19,358.43,125,"Silver",0.3853,1,33.88,0.672,0.01,19.38,67.36,47.98,3
"C01053","West",31,47.4,13,"Quarterly","Bank Transfer",1,1,"Direct",4.85,4.5,3.63,3.94,173,1,7.1,36.76,0.467,0.407,1,7,98.93,686.04,49,"Silver",0.5111,0,16.35,0.566,0.01,15.02,20.84,5.82,4
"C01054","West",36,70.9,15,"Monthly","Credit Card",1,0,"Social",2.71,3.56,4.58,2.52,39,1,6.3,51.71,0.306,0.275,1,7,41.94,336.96,105,"Bronze",0.7515,1,30.17,0.55,0.01,33.66,36.07,2.41,1
"C01055","West",31,68.3,40,"Quarterly","PayPal",1,1,"SMS",4.21,1.02,4.91,2.03,257,1,7.4,41.03,0.296,0.064,3,5,75.48,335.66,365,"Silver",0.3191,1,23.51,0.729,0.01,25.94,60.99,35.05,2
"C01056","Midwest",18,91.7,3,"Quarterly","Credit Card",0,1,"Direct",4.98,5.51,3.76,4.66,323,2,7.2,48.72,0.191,0.286,7,4,61.51,228,17,"Bronze",0.7292,1,25.89,0.55,0.01,9.79,30.96,21.17,3
"C01057","South",48,97.2,18,"Monthly","PayPal",1,1,"Direct",5.17,6.17,3.56,5.12,147,4,5.4,43.31,0.17,0.448,4,6,83.77,495.58,70,"Silver",0.9728,1,24.54,0.55,0.01,18.71,29.34,10.63,1
"C01058","Midwest",52,54.5,14,"Annual","Debit Card",0,1,"Direct",4.48,3.53,1.46,4.47,327,0,8.2,37.16,0.329,0.183,9,5,86.8,443.28,25,"Silver",0.1921,0,18.04,0.837,0.01,12.08,87.28,75.2,3
"C01059","Midwest",45,79.9,19,"Quarterly","Credit Card",1,1,"Search",5.44,3.03,3.04,4.32,344,0,8.4,36.53,0.095,0.602,8,5,114.86,513.67,5,"Silver",0.3048,0,18.51,0.741,0.01,34.76,50.99,16.23,4
"C01060","South",25,25,11,"Quarterly","Credit Card",1,0,"SMS",4.58,4.05,2.65,3.52,139,1,6.9,44.53,0.252,0.335,2,4,79.75,302.62,13,"Bronze",0.5808,0,25.35,0.55,0.01,16.86,30.31,13.45,2
"C01061","West",36,118.4,13,"Monthly","Credit Card",1,1,"Email",4.72,3.99,4.65,5.12,227,2,6.8,47.24,0.121,0.414,9,2,79.99,146.55,13,"Bronze",0.8138,1,23.97,0.55,0.01,11.05,28.66,17.61,2
"C01062","West",38,63.7,31,"Annual","Credit Card",1,0,"Search",4.98,5.3,3.63,6.25,473,0,8.9,40.01,0.142,0.329,14,3,121.01,401.14,77,"Silver",0.1172,0,22.31,0.9,0.01,35.39,182.54,147.15,3
"C01063","South",45,79.6,21,"Annual","Credit Card",1,0,"Direct",5.72,4.26,3.59,1.96,329,1,7.8,41.19,0.141,0.072,6,2,95.25,209.62,23,"Bronze",0.4468,1,21.33,0.62,0.01,5,33.91,28.91,3
"C01064","Midwest",45,69.3,14,"Monthly","Debit Card",0,1,"Search",3.96,3.33,3.89,4.31,210,3,6,38.64,0.371,0.106,4,8,28.5,210.2,10,"Bronze",0.9561,1,20.35,0.55,0.01,35.48,24.33,-11.15,1
